phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
7.0,3.4341406250000004,4.440892098500626e-16,491.85546875,0.0,11.819008178710934,1.7763568394002505e-15,-0.036858228445053105,0.024083637105394573,0.0002835449218749897,0.0,-0.036574683523178116,0.024083637105394573,-0.049971313476562494,0.024006005281528384,-0.009754333496093748,0.008343246617786033,3.1536000925344276,0.8459325348734343,0.02483001708984375,0.02483001708984375,0.02483001708984375
7.5,3.7802246093750003,4.440892098500626e-16,500.87890625,0.0,14.349768352508546,1.7763568394002505e-15,-0.04552840292453765,0.02422129162600925,0.0002835449218749897,0.0,-0.04524485800266266,0.02422129162600925,-0.05866470336914062,0.024139049385152767,-0.013984680175781248,0.008491577806274376,3.813483498313224,0.46612133277622436,0.029060363769531247,0.029060363769531247,0.029060363769531247
8.0,4.131875,0.0,507.5,0.0,17.123979187011717,3.552713678800501e-15,-0.05312654972076416,0.024547546369530195,0.0002835449218749897,0.0,-0.05284300479888917,0.024547546369530195,-0.066298828125,0.02447609173285165,-0.017617187499999996,0.008770652648321131,4.245060562809609,0.32407742251781846,0.03269287109375,0.03269287109375,0.03269287109375
8.5,4.4885058593750005,0.0,511.630859375,0.0,20.150465679168704,0.0,-0.05692191123962402,0.026479421870184015,0.0002835449218749897,0.0,-0.05663836631774903,0.026479421870184015,-0.07013923645019532,0.026437845962324357,-0.0192523193359375,0.009885063405084419,4.224699149320763,0.4931110110849532,0.034328002929687504,0.034328002929687504,0.034328002929687504
9.0,4.849179687499999,8.881784197001252e-16,517.109375,0.0,23.570554656982416,3.552713678800501e-15,-0.06382912158966064,0.0250295180347146,0.0002835449218749897,0.0,-0.06354557666778565,0.0250295180347146,-0.07698028564453126,0.025014757775658418,-0.02242462158203125,0.008774829057571378,4.23955566121705,0.6261888164757254,0.03750030517578125,0.03750030517578125,0.03750030517578125
9.5,5.213027343749999,0.0,519.53125,0.0,27.24015647888183,0.0,-0.068673357963562,0.0228040819070299,0.0002835449218749897,0.0,-0.06838981304168701,0.0228040819070299,-0.08177101135253906,0.02281048984264361,-0.02454544067382812,0.007481988247994984,4.347553030872124,0.7640099589573499,0.03962112426757812,0.03962112426757812,0.03962112426757812
10.0,5.579296874999998,8.881784197001252e-16,519.140625,0.0,31.15284576416014,7.105427357601002e-15,-0.07333414554595946,0.021194914008571784,0.0002835449218749897,0.0,-0.07305060062408447,0.021194914008571784,-0.08641204833984373,0.021205021784530906,-0.02655334472656249,0.006750443442887294,4.430640160620633,0.836115458251462,0.04162902832031249,0.04162902832031249,0.04162902832031249
10.5,5.945566406250001,8.881784197001252e-16,516.38671875,0.0,35.392129440307606,7.105427357601002e-15,-0.08700148105621339,0.026429112294614997,0.0002835449218749897,0.0,-0.0867179361343384,0.026429112294614997,-0.10019233703613281,0.026444171875702693,-0.03302932739257812,0.009424108687607364,3.9244132942253165,1.024216525442192,0.04810501098632812,0.04810501098632812,0.04810501098632812
11.0,6.30984375,0.0,515.625,0.0,39.88056884765626,7.105427357601002e-15,-0.09261641025543213,0.027663279396330086,0.0002835449218749897,0.0,-0.09233286533355714,0.027663279396330086,-0.10580154418945312,0.027684494280694742,-0.035380859375,0.009657054096062507,3.616962566242359,1.0817192264822368,0.05045654296875,0.05045654296875,0.05045654296875
11.5,6.673359374999999,8.881784197001252e-16,513.9453125,0.0,44.578597412109374,7.105427357601002e-15,-0.09578728199005127,0.02913301212594901,0.0002835449218749897,0.0,-0.09550373706817628,0.02913301212594901,-0.10894920349121093,0.0291671404023876,-0.03646377563476562,0.010251387285591898,3.3828150253473788,1.1089947963849267,0.05153945922851562,0.05153945922851562,0.05153945922851562
12.0,7.036875,8.881784197001252e-16,508.4375,0.0,49.537177734375,7.105427357601002e-15,-0.10040491580963135,0.033908469189742406,0.0002835449218749897,0.0,-0.10012137088775636,0.033908469189742406,-0.113607177734375,0.03387456043686671,-0.03824951171874999,0.013084045045572189,3.142515240293572,1.2494274339494928,0.05332519531249999,0.05332519531249999,0.05332519531249999
12.5,7.3955078125,0.0,502.9296875,0.0,54.75397491455078,0.0,-0.10961925983428955,0.03318914565970824,0.0002835449218749897,0.0,-0.10933571491241456,0.03318914565970824,-0.12279510498046875,0.0331852414200345,-0.0423431396484375,0.012225023361682998,2.717327126812006,1.1664907022520092,0.0574188232421875,0.0574188232421875,0.0574188232421875
13.0,7.7509375,0.0,494.84375,0.0,60.13230712890624,7.105427357601002e-15,-0.11444574832916259,0.03178117452148758,0.0002835449218749897,0.0,-0.1141622034072876,0.03178117452148758,-0.12760299682617188,0.0317905938422171,-0.044184265136718755,0.01121313023390094,2.3088856232472073,1.0136046106664447,0.059259948730468755,0.059259948730468755,0.059259948730468755
13.5,8.102890625,0.0,483.828125,0.0,65.66476074218748,1.4210854715202004e-14,-0.11381502628326416,0.03156949185011432,0.0002835449218749897,0.0,-0.11353148136138917,0.03156949185011432,-0.12697708129882812,0.031595347163348816,-0.043230438232421876,0.011423862523380785,1.9514687633736714,0.7563792328494278,0.058306121826171876,0.058306121826171876,0.058306121826171876
14.0,8.444374999999999,0.0,472.8125,0.0,71.35260986328124,0.0,-0.11696695804595945,0.033236869539708405,0.0002835449218749897,0.0,-0.11668341312408446,0.033236869539708405,-0.13022583007812502,0.033292192128912,-0.0441986083984375,0.012583502440376777,1.691710287596519,0.7620022994320049,0.0592742919921875,0.0592742919921875,0.0592742919921875
14.5,8.77890625,0.0,465.2734375,0.0,77.12346191406249,0.0,-0.12325933933258056,0.032248911585305066,0.0002835449218749897,0.0,-0.12297579441070557,0.032248911585305066,-0.1364690399169922,0.03228913972116093,-0.046728515625,0.011913886412898316,1.642969127023692,0.6694363532218408,0.061525336108082106,0.06165935045020885,0.061731774834479426
15.0,9.108203125000001,1.7763568394002505e-15,458.59375,0.0,82.98645324707032,0.0,-0.12931063175201415,0.03134260787210933,0.0002835449218749897,0.0,-0.12902708683013916,0.03134260787210933,-0.1424224853515625,0.031338920296989564,-0.04911346435546874,0.01110355806216784,1.681201997058929,0.8017147697474927,0.06356366427945018,0.06386425704657099,0.06402670249789487
15.5,9.4331640625,0.0,447.578125,0.0,89.01092437744138,1.4210854715202004e-14,-0.12768087863922117,0.03506081536747986,0.0002835449218749897,0.0,-0.12739733371734618,0.03506081536747986,-0.14083038330078124,0.03505111915767091,-0.04758590698242188,0.012775311302517042,1.5850620225315044,0.8919372151721019,0.06162540104211475,0.06212337319810843,0.06239248188714015
16.0,9.749375,0.0,436.5625,0.0,95.09917480468752,1.4210854715202004e-14,-0.13402353763580324,0.03515513141379571,0.0002835449218749897,0.0,-0.13373999271392825,0.03515513141379571,-0.14721923828125003,0.0351608482744517,-0.050091552734375,0.012231878946806664,1.7457875783071157,0.8366339681180396,0.06365975056980185,0.06438422539311282,0.06477573086061891
16.5,10.0591796875,0.0,423.4765625,0.0,101.22305755615236,0.0,-0.13964849948883057,0.03506032350863489,0.0002835449218749897,0.0,-0.13936495456695558,0.03506032350863489,-0.15284812927246094,0.035087852643814865,-0.05222625732421875,0.011899141375830044,1.9131610221240427,1.028571345243666,0.06526676633430246,0.0662448535713121,0.06677339724464043
17.0,10.362109375000001,0.0,406.953125,0.0,107.37868347167968,1.4210854715202004e-14,-0.1406543207168579,0.03610583843281976,0.0002835449218749897,0.0,-0.14037077579498292,0.03610583843281976,-0.15378402709960937,0.03611234559227529,-0.05201110839843749,0.012814906042671211,1.9811410614938427,1.2611613719981114,0.06447350160192923,0.06572944896554732,0.0664081204788674
17.5,10.649218750000001,1.7763568394002505e-15,395.703125,0.0,113.44206542968752,1.4210854715202004e-14,-0.14418871402740477,0.034852481930476215,0.0002835449218749897,0.0,-0.14390516910552978,0.034852481930476215,-0.1573823928833008,0.03480889572650844,-0.05303192138671875,0.011527930915166372,1.64551279205821,1.034020151290028,0.06487007983115867,0.06642606913101072,0.06726683705573974
18.0,10.9296875,0.0,381.71875,0.0,119.4940185546875,0.0,-0.1496735620498657,0.03280454427210523,0.0002835449218749897,0.0,-0.14939001712799072,0.03280454427210523,-0.16293136596679686,0.03277112151805911,-0.05502380371093749,0.010125699218548402,1.4074671462977235,0.7160280251496819,0.06619610372808005,0.0680721621699504,0.06908582473731895
18.5,11.2030859375,0.0,365.859375,0.0,125.5196206665039,0.0,-0.15599894046783447,0.031492716842639885,0.0002835449218749897,0.0,-0.15571539554595948,0.031492716842639885,-0.16929969787597657,0.03151897091289686,-0.05742568969726562,0.00961317920277044,1.2240577466560203,0.4210153808398562,0.06789343992817752,0.07010819509004511,0.07130478419053037
19.0,11.461953124999997,1.7763568394002505e-15,354.84375,0.0,131.39873718261717,0.0,-0.1569886255264282,0.03719181444316895,0.0002835449218749897,0.0,-0.1567050806045532,0.03719181444316895,-0.17021408081054687,0.03714731162296265,-0.057102966308593746,0.012698504761842411,0.7185079223348304,0.674981411561892,0.06683267442237836,0.0694022624152369,0.07079045615879033
19.5,11.713085937499999,0.0,343.82812500000006,0.0,137.227278137207,0.0,-0.16018003940582276,0.03722022498232504,0.0002835449218749897,0.0,-0.15989649448394774,0.03722022498232504,-0.17336040496826172,0.03718461416012148,-0.057882995605468744,0.012510891620993276,0.28783767095535023,0.8995983216751111,0.06684664544340588,0.06978457796656334,0.07137162858289105
20.0,11.957812500000001,1.7763568394002505e-15,329.68750000000006,0.0,143.00733642578123,0.0,-0.1626331567764282,0.03588589662896262,0.0002835449218749897,0.0,-0.1623496118545532,0.03588589662896262,-0.17578277587890628,0.03588844114346196,-0.05830078125000001,0.01167477303392562,-0.05205772417686144,1.0301269593884153,0.06647568972898733,0.06979292857268657,0.07158469670821829
20.5,12.1946484375,0.0,307.65625,0.0,148.71915313720703,0.0,-0.16086355686187745,0.03581569304848622,0.0002835449218749897,0.0,-0.16058001194000246,0.03581569304848622,-0.1739862823486328,0.035858953379635176,-0.056622619628906246,0.011609889852542575,-0.242958513451065,0.7959662316774643,0.06398989429343462,0.06769558941174121,0.06969694631719874
21.0,12.412421875,0.0,299.921875,0.0,154.09030212402345,0.0,-0.16272867679595948,0.035497333448077234,0.0002835449218749897,0.0,-0.1624451318740845,0.035497333448077234,-0.17587570190429688,0.035540642069732134,-0.056712951660156254,0.010906174004837864,-0.8436438642737465,0.5642005130813305,0.06325646082858657,0.0673584442949402,0.06957353977442322
21.5,12.624765624999998,1.7763568394002505e-15,289.4921875,0.0,159.4037243652344,2.842170943040401e-14,-0.16278543949127194,0.034536703693329805,0.0002835449218749897,0.0,-0.16250189456939695,0.034536703693329805,-0.1759599304199219,0.034565396439560164,-0.055944366455078116,0.010373512279487965,-1.464553335051992,0.6639237243447925,0.06165034585634735,0.06615532437091884,0.06858768720987349
22.0,12.833593750000002,1.7763568394002505e-15,272.96875,0.0,164.70259399414064,2.842170943040401e-14,-0.15998316287994382,0.032703867177253126,0.0002835449218749897,0.0,-0.15969961795806883,0.032703867177253126,-0.17317840576171875,0.03269796429069886,-0.053811035156250006,0.010091671673599962,-2.017429591892481,0.7355809260738501,0.05867247051467943,0.0635839210029391,0.06623531987646955
22.5,13.0263671875,0.0,256.4453125,0.0,169.7011489868164,0.0,-0.15994551181793212,0.03490445967468305,0.0002835449218749897,0.0,-0.15966196689605713,0.03490445967468305,-0.1731353759765625,0.03494766579865679,-0.0530364990234375,0.010617404898325812,-2.0887948416329842,0.8246778698312228,0.057051161490692046,0.06237027077345924,0.06524122669532337
23.0,13.2090625,0.0,243.28125000000003,0.0,174.49465087890624,0.0,-0.16089861392974855,0.035470094819272484,0.0002835449218749897,0.0,-0.16061506900787353,0.03547009481927249,-0.17407981872558595,0.035510905851812935,-0.05274749755859374,0.010339159746355507,-2.1236983434859544,0.8603347248015375,0.05591806923263687,0.06164367399767805,0.0647334275750109
23.5,13.383203124999998,1.7763568394002505e-15,231.21093750000003,2.842170943040401e-14,179.11654052734372,2.842170943040401e-14,-0.16132456302642822,0.035315548427431724,0.0002835449218749897,0.0,-0.16104101810455324,0.035315548427431724,-0.17365507125854496,0.03589153858557774,-0.052192230224609386,0.009917420724778317,-2.1392350986009556,0.8866901513002143,0.05451910254416827,0.06065115633404951,0.06395953507620444
24.0,13.548437500000002,3.552713678800501e-15,214.68750000000003,2.842170943040401e-14,183.56754150390623,0.0,-0.15684946537017824,0.03576186451382681,0.0002835449218749897,0.0,-0.15656592044830325,0.03576186451382681,-0.16478286743164067,0.041824988328777846,-0.049201660156250014,0.010525895056190346,-2.171457286203379,0.8309831988683056,0.050691178521755836,0.05722678312640814,0.06075206343820407
